obserwacja;dla_2_atrybutow;%_obserwacji_2;dla_3_atrybutow;%_obserwacji_3;dla_4_atrybutow;%_obserwacji_4;dla_5_atrybutow;%_obserwacji_5;dla_6_atrybutow;%_obserwacji_6;dla_7_atrybutow;%_obserwacji_7;dla_8_atrybutow;%_obserwacji_8;dla_9_atrybutow;%_obserwacji_9;dla_10_atrybutow;%_obserwacji_10;dla_wszystkich_kombinacji;%_obserwacji_caly_zbior
54;8;17.778;10;8.333;10;4.762;3;1.190;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;31;3.060
55;5;11.111;12;10.000;23;10.952;24;9.524;22;10.476;14;11.667;4;8.889;1;10.000;0;0.000;105;10.365
57;13;28.889;17;14.167;30;14.286;52;20.635;44;20.952;18;15.000;4;8.889;1;10.000;0;0.000;179;17.670
59;3;6.667;3;2.500;5;2.381;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;12;1.185
60;11;24.444;36;30.000;84;40.000;125;49.603;126;60.000;84;70.000;36;80.000;9;90.000;1;100.000;512;50.543
61;2;4.444;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
63;11;24.444;39;32.500;75;35.714;107;42.460;101;48.095;71;59.167;28;62.222;7;70.000;1;100.000;440;43.435
64;7;15.556;13;10.833;18;8.571;23;9.127;11;5.238;3;2.500;0;0.000;0;0.000;0;0.000;75;7.404
65;0;0.000;2;1.667;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
66;13;28.889;44;36.667;70;33.333;92;36.508;78;37.143;52;43.333;23;51.111;6;60.000;1;100.000;379;37.414
68;9;20.000;33;27.500;63;30.000;63;25.000;42;20.000;17;14.167;3;6.667;0;0.000;0;0.000;230;22.705
70;3;6.667;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
71;5;11.111;8;6.667;6;2.857;6;2.381;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;26;2.567
72;1;2.222;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
73;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
76;2;4.444;2;1.667;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
78;9;20.000;24;20.000;27;12.857;38;15.079;37;17.619;28;23.333;3;6.667;0;0.000;0;0.000;166;16.387
80;5;11.111;8;6.667;9;4.286;5;1.984;2;0.952;1;0.833;0;0.000;0;0.000;0;0.000;30;2.962
81;17;37.778;44;36.667;84;40.000;105;41.667;96;45.714;59;49.167;29;64.444;8;80.000;1;100.000;443;43.731
83;2;4.444;3;2.500;5;2.381;3;1.190;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;13;1.283
84;3;6.667;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
85;8;17.778;10;8.333;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;20;1.974
86;8;17.778;11;9.167;25;11.905;21;8.333;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;66;6.515
87;3;6.667;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
88;17;37.778;40;33.333;69;32.857;84;33.333;77;36.667;56;46.667;28;62.222;8;80.000;1;100.000;380;37.512
89;5;11.111;6;5.000;11;5.238;7;2.778;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;29;2.863
90;3;6.667;5;4.167;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;10;0.987
92;7;15.556;15;12.500;29;13.810;49;19.444;42;20.000;21;17.500;5;11.111;0;0.000;0;0.000;168;16.584
93;6;13.333;20;16.667;42;20.000;43;17.063;32;15.238;19;15.833;2;4.444;0;0.000;0;0.000;164;16.190
94;5;11.111;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.592
97;14;31.111;41;34.167;80;38.095;119;47.222;121;57.619;71;59.167;33;73.333;9;90.000;1;100.000;489;48.272
98;8;17.778;13;10.833;20;9.524;17;6.746;9;4.286;2;1.667;0;0.000;0;0.000;0;0.000;69;6.811
99;2;4.444;4;3.333;6;2.857;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;13;1.283
100;6;13.333;11;9.167;13;6.190;12;4.762;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;45;4.442
101;8;17.778;22;18.333;29;13.810;28;11.111;8;3.810;1;0.833;0;0.000;0;0.000;0;0.000;96;9.477
102;1;2.222;2;1.667;1;0.476;3;1.190;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.691
104;10;22.222;17;14.167;31;14.762;27;10.714;14;6.667;1;0.833;0;0.000;0;0.000;0;0.000;100;9.872
105;5;11.111;5;4.167;6;2.857;1;0.397;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;18;1.777
107;13;28.889;21;17.500;52;24.762;78;30.952;62;29.524;36;30.000;13;28.889;2;20.000;0;0.000;277;27.345
108;8;17.778;24;20.000;39;18.571;48;19.048;34;16.190;20;16.667;12;26.667;4;40.000;0;0.000;189;18.657
109;4;8.889;10;8.333;10;4.762;3;1.190;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;27;2.665
110;1;2.222;3;2.500;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
112;3;6.667;6;5.000;10;4.762;8;3.175;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;28;2.764
113;8;17.778;14;11.667;13;6.190;3;1.190;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;38;3.751
114;9;20.000;29;24.167;50;23.810;17;6.746;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;105;10.365
115;3;6.667;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
117;3;6.667;8;6.667;9;4.286;3;1.190;3;1.429;1;0.833;0;0.000;0;0.000;0;0.000;27;2.665
118;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
120;3;6.667;1;0.833;0;0.000;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
121;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
123;6;13.333;11;9.167;17;8.095;15;5.952;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;52;5.133
124;17;37.778;33;27.500;40;19.048;56;22.222;67;31.905;47;39.167;12;26.667;0;0.000;0;0.000;272;26.851
125;10;22.222;19;15.833;42;20.000;46;18.254;36;17.143;10;8.333;1;2.222;0;0.000;0;0.000;164;16.190
126;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
127;18;40.000;56;46.667;100;47.619;119;47.222;104;49.524;66;55.000;30;66.667;8;80.000;1;100.000;502;49.556
128;4;8.889;8;6.667;9;4.286;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;22;2.172
129;5;11.111;3;2.500;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;10;0.987
130;1;2.222;1;0.833;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
131;8;17.778;13;10.833;7;3.333;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;29;2.863
132;4;8.889;20;16.667;24;11.429;7;2.778;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;57;5.627
133;8;17.778;19;15.833;22;10.476;24;9.524;21;10.000;13;10.833;7;15.556;1;10.000;0;0.000;115;11.352
134;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
135;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
136;9;20.000;19;15.833;35;16.667;37;14.683;42;20.000;21;17.500;12;26.667;1;10.000;0;0.000;176;17.374
137;10;22.222;33;27.500;31;14.762;15;5.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;89;8.786
138;10;22.222;39;32.500;84;40.000;126;50.000;116;55.238;69;57.500;28;62.222;8;80.000;1;100.000;481;47.483
139;4;8.889;5;4.167;6;2.857;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;16;1.579
140;14;31.111;41;34.167;87;41.429;107;42.460;90;42.857;44;36.667;21;46.667;7;70.000;0;0.000;411;40.573
141;11;24.444;37;30.833;75;35.714;112;44.444;96;45.714;60;50.000;25;55.556;7;70.000;1;100.000;424;41.856
142;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
143;10;22.222;21;17.500;58;27.619;82;32.540;78;37.143;51;42.500;21;46.667;7;70.000;1;100.000;329;32.478
144;7;15.556;18;15.000;9;4.286;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;34;3.356
145;1;2.222;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
146;9;20.000;36;30.000;84;40.000;122;48.413;104;49.524;49;40.833;8;17.778;0;0.000;0;0.000;412;40.671
148;7;15.556;14;11.667;19;9.048;20;7.937;20;9.524;10;8.333;2;4.444;0;0.000;0;0.000;92;9.082
149;10;22.222;28;23.333;50;23.810;56;22.222;38;18.095;17;14.167;5;11.111;0;0.000;0;0.000;204;20.138
150;3;6.667;5;4.167;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.888
151;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
154;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
155;9;20.000;35;29.167;66;31.429;85;33.730;72;34.286;36;30.000;14;31.111;2;20.000;0;0.000;319;31.491
156;10;22.222;39;32.500;58;27.619;61;24.206;47;22.381;17;14.167;0;0.000;0;0.000;0;0.000;232;22.902
157;2;4.444;1;0.833;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
158;2;4.444;2;1.667;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
160;9;20.000;22;18.333;26;12.381;15;5.952;5;2.381;0;0.000;0;0.000;0;0.000;0;0.000;77;7.601
161;1;2.222;5;4.167;2;0.952;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.888
162;13;28.889;40;33.333;84;40.000;115;45.635;113;53.810;76;63.333;33;73.333;9;90.000;1;100.000;484;47.779
163;6;13.333;6;5.000;5;2.381;5;1.984;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;25;2.468
164;6;13.333;9;7.500;18;8.571;9;3.571;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;42;4.146
166;3;6.667;5;4.167;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;11;1.086
167;0;0.000;2;1.667;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
168;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
169;13;28.889;24;20.000;32;15.238;39;15.476;32;15.238;13;10.833;2;4.444;0;0.000;0;0.000;155;15.301
171;7;15.556;10;8.333;6;2.857;2;0.794;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;25;2.468
172;12;26.667;26;21.667;43;20.476;34;13.492;13;6.190;2;1.667;0;0.000;0;0.000;0;0.000;130;12.833
173;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
174;4;8.889;3;2.500;0;0.000;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.790
175;6;13.333;10;8.333;8;3.810;3;1.190;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;27;2.665
176;2;4.444;5;4.167;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.790
177;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
178;1;2.222;2;1.667;2;0.952;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.592
179;3;6.667;8;6.667;25;11.905;15;5.952;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;54;5.331
180;7;15.556;12;10.000;13;6.190;6;2.381;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;38;3.751
181;10;22.222;37;30.833;79;37.619;115;45.635;116;55.238;68;56.667;26;57.778;5;50.000;0;0.000;456;45.015
182;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
183;9;20.000;36;30.000;84;40.000;126;50.000;126;60.000;84;70.000;36;80.000;9;90.000;1;100.000;511;50.444
184;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
185;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
187;5;11.111;6;5.000;7;3.333;6;2.381;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;26;2.567
188;1;2.222;3;2.500;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
190;15;33.333;41;34.167;87;41.429;125;49.603;116;55.238;81;67.500;35;77.778;9;90.000;1;100.000;510;50.346
191;1;2.222;7;5.833;3;1.429;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;12;1.185
192;11;24.444;36;30.000;82;39.048;117;46.429;109;51.905;57;47.500;11;24.444;0;0.000;0;0.000;423;41.757
193;9;20.000;36;30.000;84;40.000;125;49.603;119;56.667;59;49.167;21;46.667;0;0.000;0;0.000;453;44.719
194;9;20.000;28;23.333;37;17.619;29;11.508;17;8.095;4;3.333;0;0.000;0;0.000;0;0.000;124;12.241
195;9;20.000;19;15.833;35;16.667;39;15.476;35;16.667;17;14.167;3;6.667;0;0.000;0;0.000;157;15.499
197;4;8.889;3;2.500;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.888
198;21;46.667;51;42.500;100;47.619;130;51.587;118;56.190;85;70.833;31;68.889;8;80.000;1;100.000;545;53.801
201;18;40.000;56;46.667;123;58.571;158;62.698;150;71.429;92;76.667;36;80.000;9;90.000;1;100.000;643;63.475
203;7;15.556;12;10.000;13;6.190;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;32;3.159
204;5;11.111;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
205;10;22.222;23;19.167;33;15.714;36;14.286;28;13.333;5;4.167;0;0.000;0;0.000;0;0.000;135;13.327
206;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
207;6;13.333;6;5.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;12;1.185
208;5;11.111;11;9.167;13;6.190;10;3.968;13;6.190;4;3.333;0;0.000;0;0.000;0;0.000;56;5.528
209;9;20.000;34;28.333;67;31.905;79;31.349;73;34.762;46;38.333;16;35.556;1;10.000;0;0.000;325;32.083
212;13;28.889;37;30.833;85;40.476;124;49.206;122;58.095;81;67.500;34;75.556;9;90.000;1;100.000;506;49.951
214;9;20.000;17;14.167;32;15.238;29;11.508;18;8.571;6;5.000;0;0.000;0;0.000;0;0.000;111;10.958
215;3;6.667;13;10.833;20;9.524;17;6.746;9;4.286;3;2.500;0;0.000;0;0.000;0;0.000;65;6.417
219;0;0.000;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
220;5;11.111;11;9.167;6;2.857;4;1.587;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;28;2.764
222;3;6.667;4;3.333;6;2.857;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;13;1.283
223;8;17.778;13;10.833;25;11.905;22;8.730;19;9.048;0;0.000;0;0.000;0;0.000;0;0.000;87;8.588
225;6;13.333;17;14.167;28;13.333;17;6.746;5;2.381;0;0.000;0;0.000;0;0.000;0;0.000;73;7.206
226;9;20.000;36;30.000;80;38.095;108;42.857;87;41.429;40;33.333;12;26.667;2;20.000;0;0.000;374;36.920
227;6;13.333;7;5.833;9;4.286;4;1.587;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;27;2.665
229;8;17.778;19;15.833;45;21.429;55;21.825;44;20.952;33;27.500;8;17.778;0;0.000;0;0.000;212;20.928
230;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
231;9;20.000;26;21.667;42;20.000;20;7.937;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;99;9.773
232;8;17.778;13;10.833;16;7.619;13;5.159;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;53;5.232
234;9;20.000;15;12.500;23;10.952;29;11.508;29;13.810;15;12.500;2;4.444;0;0.000;0;0.000;122;12.043
235;4;8.889;11;9.167;23;10.952;26;10.317;14;6.667;10;8.333;3;6.667;0;0.000;0;0.000;91;8.983
236;14;31.111;49;40.833;82;39.048;119;47.222;111;52.857;72;60.000;31;68.889;8;80.000;1;100.000;487;48.075
238;9;20.000;36;30.000;51;24.286;37;14.683;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;136;13.425
240;1;2.222;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
241;4;8.889;5;4.167;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.888
242;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
243;7;15.556;13;10.833;24;11.429;26;10.317;13;6.190;9;7.500;2;4.444;0;0.000;0;0.000;94;9.279
247;9;20.000;32;26.667;61;29.048;54;21.429;37;17.619;13;10.833;1;2.222;0;0.000;0;0.000;207;20.434
248;0;0.000;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
249;7;15.556;6;5.000;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;15;1.481
250;10;22.222;26;21.667;27;12.857;21;8.333;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;86;8.490
251;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
252;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
254;2;4.444;3;2.500;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
255;5;11.111;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.691
256;9;20.000;12;10.000;8;3.810;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;29;2.863
257;9;20.000;35;29.167;73;34.762;96;38.095;65;30.952;14;11.667;0;0.000;0;0.000;0;0.000;292;28.825
258;17;37.778;55;45.833;86;40.952;100;39.683;95;45.238;62;51.667;29;64.444;8;80.000;1;100.000;453;44.719
259;7;15.556;16;13.333;12;5.714;11;4.365;4;1.905;1;0.833;0;0.000;0;0.000;0;0.000;51;5.035
260;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
261;20;44.444;69;57.500;127;60.476;162;64.286;160;76.190;94;78.333;41;91.111;10;100.000;1;100.000;684;67.522
262;6;13.333;8;6.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;14;1.382
264;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
265;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
266;2;4.444;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
268;0;0.000;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
269;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
270;8;17.778;17;14.167;42;20.000;52;20.635;34;16.190;10;8.333;1;2.222;0;0.000;0;0.000;164;16.190
274;9;20.000;31;25.833;56;26.667;70;27.778;49;23.333;24;20.000;7;15.556;0;0.000;0;0.000;246;24.284
275;9;20.000;36;30.000;79;37.619;83;32.937;54;25.714;26;21.667;6;13.333;0;0.000;0;0.000;293;28.924
276;10;22.222;25;20.833;49;23.333;65;25.794;52;24.762;18;15.000;5;11.111;0;0.000;0;0.000;224;22.113
277;9;20.000;11;9.167;21;10.000;28;11.111;22;10.476;10;8.333;0;0.000;0;0.000;0;0.000;101;9.970
278;2;4.444;8;6.667;12;5.714;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;23;2.270
279;2;4.444;1;0.833;3;1.429;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.691
280;8;17.778;22;18.333;30;14.286;30;11.905;16;7.619;0;0.000;0;0.000;0;0.000;0;0.000;106;10.464
281;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
282;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
283;3;6.667;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
284;9;20.000;36;30.000;73;34.762;94;37.302;63;30.000;38;31.667;12;26.667;1;10.000;0;0.000;326;32.182
286;0;0.000;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
287;3;6.667;14;11.667;10;4.762;10;3.968;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;40;3.949
288;2;4.444;4;3.333;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.592
291;0;0.000;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
292;1;2.222;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
