obserwacja;dla_2_atrybutow;%_obserwacji_2;dla_3_atrybutow;%_obserwacji_3;dla_4_atrybutow;%_obserwacji_4;dla_5_atrybutow;%_obserwacji_5;dla_6_atrybutow;%_obserwacji_6;dla_7_atrybutow;%_obserwacji_7;dla_8_atrybutow;%_obserwacji_8;dla_9_atrybutow;%_obserwacji_9;dla_10_atrybutow;%_obserwacji_10;dla_wszystkich_kombinacji;%_obserwacji_caly_zbior
508;43;95.556;118;98.333;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1009;99.605
509;17;37.778;64;53.333;125;59.524;140;55.556;159;75.714;84;70.000;38;84.444;9;90.000;1;100.000;637;62.883
510;35;77.778;110;91.667;203;96.667;249;98.810;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;983;97.038
511;35;77.778;103;85.833;203;96.667;249;98.810;209;99.524;120;100.000;45;100.000;10;100.000;1;100.000;975;96.249
512;45;100.000;120;100.000;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1013;100.000
513;44;97.778;119;99.167;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1011;99.803
514;38;84.444;110;91.667;202;96.190;249;98.810;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;985;97.236
515;42;93.333;119;99.167;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1009;99.605
516;29;64.444;88;73.333;179;85.238;226;89.683;204;97.143;119;99.167;45;100.000;10;100.000;1;100.000;901;88.944
517;39;86.667;110;91.667;204;97.143;249;98.810;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;988;97.532
518;43;95.556;118;98.333;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1009;99.605
519;42;93.333;119;99.167;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1009;99.605
520;39;86.667;111;92.500;203;96.667;249;98.810;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;988;97.532
521;42;93.333;113;94.167;209;99.524;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1002;98.914
522;42;93.333;119;99.167;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1009;99.605
523;33;73.333;100;83.333;197;93.810;247;98.016;209;99.524;120;100.000;45;100.000;10;100.000;1;100.000;962;94.965
524;32;71.111;101;84.167;192;91.429;242;96.032;207;98.571;120;100.000;45;100.000;10;100.000;1;100.000;950;93.781
525;43;95.556;120;100.000;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1011;99.803
526;42;93.333;119;99.167;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1009;99.605
527;39;86.667;111;92.500;207;98.571;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;995;98.223
528;44;97.778;120;100.000;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1012;99.901
529;35;77.778;111;92.500;203;96.667;250;99.206;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;985;97.236
530;35;77.778;106;88.333;196;93.333;245;97.222;208;99.048;120;100.000;45;100.000;10;100.000;1;100.000;966;95.360
531;35;77.778;108;90.000;204;97.143;249;98.810;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;982;96.940
532;39;86.667;112;93.333;206;98.095;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;995;98.223
533;40;88.889;116;96.667;209;99.524;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1003;99.013
534;41;91.111;118;98.333;209;99.524;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1006;99.309
535;42;93.333;115;95.833;208;99.048;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1003;99.013
536;45;100.000;120;100.000;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1013;100.000
537;34;75.556;104;86.667;203;96.667;247;98.016;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;974;96.150
538;35;77.778;90;75.000;177;84.286;233;92.460;206;98.095;119;99.167;45;100.000;10;100.000;1;100.000;916;90.424
539;41;91.111;118;98.333;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1007;99.408
540;30;66.667;95;79.167;171;81.429;232;92.063;202;96.190;114;95.000;45;100.000;10;100.000;1;100.000;900;88.845
541;44;97.778;120;100.000;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1012;99.901
542;42;93.333;119;99.167;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1009;99.605
543;42;93.333;118;98.333;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1008;99.506
544;31;68.889;99;82.500;182;86.667;226;89.683;206;98.095;120;100.000;44;97.778;10;100.000;1;100.000;919;90.721
545;43;95.556;119;99.167;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1010;99.704
546;39;86.667;116;96.667;207;98.571;251;99.603;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;999;98.618
547;45;100.000;120;100.000;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1013;100.000
548;31;68.889;102;85.000;200;95.238;246;97.619;208;99.048;120;100.000;45;100.000;10;100.000;1;100.000;963;95.064
549;35;77.778;103;85.833;192;91.429;237;94.048;208;99.048;118;98.333;45;100.000;10;100.000;1;100.000;949;93.682
