obserwacja;dla_2_atrybutow;%_obserwacji_2;dla_3_atrybutow;%_obserwacji_3;dla_4_atrybutow;%_obserwacji_4;dla_5_atrybutow;%_obserwacji_5;dla_6_atrybutow;%_obserwacji_6;dla_7_atrybutow;%_obserwacji_7;dla_8_atrybutow;%_obserwacji_8;dla_9_atrybutow;%_obserwacji_9;dla_10_atrybutow;%_obserwacji_10;dla_wszystkich_kombinacji;%_obserwacji_caly_zbior
220;1;2.222;2;1.667;1;0.476;2;0.794;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;9;0.888
222;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
223;6;13.333;8;6.667;26;12.381;5;1.984;4;1.905;0;0.000;0;0.000;0;0.000;0;0.000;49;4.837
225;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
226;9;20.000;21;17.500;15;7.143;4;1.587;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;49;4.837
227;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
229;2;4.444;2;1.667;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
231;6;13.333;3;2.500;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.888
232;3;6.667;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
234;3;6.667;6;5.000;2;0.952;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;12;1.185
235;1;2.222;0;0.000;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
236;13;28.889;23;19.167;43;20.476;42;16.667;58;27.619;40;33.333;11;24.444;0;0.000;0;0.000;230;22.705
238;9;20.000;26;21.667;16;7.619;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;52;5.133
243;3;6.667;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
247;8;17.778;8;6.667;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;18;1.777
249;1;2.222;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
250;5;11.111;6;5.000;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;12;1.185
256;9;20.000;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;10;0.987
257;9;20.000;22;18.333;20;9.524;13;5.159;4;1.905;0;0.000;0;0.000;0;0.000;0;0.000;68;6.713
258;15;33.333;24;20.000;47;22.381;55;21.825;38;18.095;36;30.000;13;28.889;0;0.000;0;0.000;228;22.507
259;2;4.444;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
261;10;22.222;29;24.167;49;23.333;71;28.175;74;35.238;36;30.000;13;28.889;4;40.000;1;100.000;287;28.332
262;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
270;3;6.667;5;4.167;7;3.333;4;1.587;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;19;1.876
274;9;20.000;10;8.333;7;3.333;3;1.190;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;30;2.962
275;9;20.000;35;29.167;13;6.190;10;3.968;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;70;6.910
276;3;6.667;4;3.333;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.790
277;2;4.444;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
278;1;2.222;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
280;2;4.444;1;0.833;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
284;9;20.000;22;18.333;23;10.952;8;3.175;5;2.381;0;0.000;0;0.000;0;0.000;0;0.000;67;6.614
287;2;4.444;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
288;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
292;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
297;3;6.667;8;6.667;13;6.190;2;0.794;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;26;2.567
298;7;15.556;21;17.500;16;7.619;48;19.048;42;20.000;26;21.667;10;22.222;4;40.000;1;100.000;175;17.275
299;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
303;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
306;3;6.667;5;4.167;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.790
307;9;20.000;11;9.167;12;5.714;19;7.540;5;2.381;1;0.833;0;0.000;0;0.000;0;0.000;57;5.627
309;8;17.778;11;9.167;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;20;1.974
310;9;20.000;36;30.000;83;39.524;86;34.127;30;14.286;5;4.167;1;2.222;0;0.000;0;0.000;250;24.679
311;13;28.889;27;22.500;36;17.143;51;20.238;49;23.333;29;24.167;11;24.444;3;30.000;0;0.000;219;21.619
316;12;26.667;30;25.000;59;28.095;76;30.159;92;43.810;51;42.500;21;46.667;5;50.000;1;100.000;347;34.255
318;2;4.444;3;2.500;0;0.000;0;0.000;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;6;0.592
319;4;8.889;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
320;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
324;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
326;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
327;2;4.444;7;5.833;13;6.190;9;3.571;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;31;3.060
329;8;17.778;7;5.833;0;0.000;4;1.587;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;19;1.876
332;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
333;5;11.111;9;7.500;12;5.714;14;5.556;7;3.333;3;2.500;0;0.000;0;0.000;0;0.000;50;4.936
335;18;40.000;51;42.500;87;41.429;118;46.825;123;58.571;82;68.333;32;71.111;8;80.000;1;100.000;520;51.333
338;1;2.222;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
343;13;28.889;24;20.000;38;18.095;49;19.444;38;18.095;27;22.500;13;28.889;1;10.000;0;0.000;203;20.039
344;12;26.667;39;32.500;83;39.524;106;42.063;107;50.952;57;47.500;34;75.556;9;90.000;1;100.000;448;44.225
345;4;8.889;5;4.167;4;1.905;4;1.587;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;19;1.876
349;1;2.222;6;5.000;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;10;0.987
351;1;2.222;1;0.833;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
352;3;6.667;5;4.167;7;3.333;3;1.190;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;18;1.777
353;2;4.444;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
354;3;6.667;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
357;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
361;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
365;7;15.556;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.691
366;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
368;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
371;1;2.222;3;2.500;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
373;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
374;10;22.222;28;23.333;43;20.476;51;20.238;46;21.905;24;20.000;9;20.000;0;0.000;0;0.000;211;20.829
375;1;2.222;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
381;9;20.000;14;11.667;25;11.905;15;5.952;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;65;6.417
383;6;13.333;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.790
386;6;13.333;3;2.500;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;10;0.987
388;2;4.444;2;1.667;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
392;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
393;9;20.000;27;22.500;39;18.571;26;10.317;10;4.762;0;0.000;0;0.000;0;0.000;0;0.000;111;10.958
395;3;6.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
397;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
398;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
401;2;4.444;2;1.667;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.592
402;9;20.000;36;30.000;35;16.667;54;21.429;48;22.857;7;5.833;0;0.000;0;0.000;0;0.000;189;18.657
404;9;20.000;17;14.167;30;14.286;8;3.175;7;3.333;0;0.000;0;0.000;0;0.000;0;0.000;71;7.009
405;17;37.778;19;15.833;28;13.333;55;21.825;49;23.333;47;39.167;4;8.889;2;20.000;0;0.000;221;21.816
407;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
408;8;17.778;13;10.833;26;12.381;36;14.286;27;12.857;9;7.500;6;13.333;2;20.000;1;100.000;128;12.636
411;8;17.778;17;14.167;20;9.524;17;6.746;17;8.095;3;2.500;0;0.000;0;0.000;0;0.000;82;8.095
414;2;4.444;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
419;7;15.556;15;12.500;24;11.429;26;10.317;19;9.048;26;21.667;9;20.000;2;20.000;0;0.000;128;12.636
420;3;6.667;5;4.167;6;2.857;7;2.778;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;22;2.172
424;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
427;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
434;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
435;5;11.111;6;5.000;9;4.286;10;3.968;4;1.905;3;2.500;0;0.000;0;0.000;0;0.000;37;3.653
436;1;2.222;1;0.833;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
440;9;20.000;36;30.000;77;36.667;82;32.540;78;37.143;52;43.333;0;0.000;6;60.000;0;0.000;340;33.564
442;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
445;9;20.000;18;15.000;14;6.667;4;1.587;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;45;4.442
446;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
450;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
451;9;20.000;19;15.833;7;3.333;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;35;3.455
453;9;20.000;20;16.667;10;4.762;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;39;3.850
460;4;8.889;3;2.500;12;5.714;2;0.794;0;0.000;6;5.000;0;0.000;0;0.000;0;0.000;27;2.665
461;6;13.333;11;9.167;21;10.000;19;7.540;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;58;5.726
463;9;20.000;21;17.500;24;11.429;23;9.127;4;1.905;0;0.000;0;0.000;0;0.000;0;0.000;81;7.996
475;35;77.778;110;91.667;202;96.190;248;98.413;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;981;96.841
476;37;82.222;109;90.833;201;95.714;250;99.206;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;983;97.038
477;26;57.778;74;61.667;155;73.810;207;82.143;182;86.667;112;93.333;44;97.778;10;100.000;1;100.000;811;80.059
478;39;86.667;113;94.167;206;98.095;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;996;98.322
479;30;66.667;94;78.333;178;84.762;228;90.476;198;94.286;119;99.167;45;100.000;10;100.000;1;100.000;903;89.141
480;42;93.333;119;99.167;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1009;99.605
