obserwacja;dla_2_atrybutow;%_obserwacji_2;dla_3_atrybutow;%_obserwacji_3;dla_4_atrybutow;%_obserwacji_4;dla_5_atrybutow;%_obserwacji_5;dla_6_atrybutow;%_obserwacji_6;dla_7_atrybutow;%_obserwacji_7;dla_8_atrybutow;%_obserwacji_8;dla_9_atrybutow;%_obserwacji_9;dla_10_atrybutow;%_obserwacji_10;dla_wszystkich_kombinacji;%_obserwacji_caly_zbior
514;30;66.667;97;80.833;189;90.000;243;96.429;208;99.048;120;100.000;45;100.000;10;100.000;1;100.000;943;93.090
515;42;93.333;119;99.167;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1009;99.605
516;20;44.444;65;54.167;140;66.667;196;77.778;182;86.667;112;93.333;44;97.778;10;100.000;1;100.000;770;76.012
517;35;77.778;104;86.667;201;95.714;247;98.016;209;99.524;120;100.000;45;100.000;10;100.000;1;100.000;972;95.953
518;40;88.889;116;96.667;209;99.524;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1003;99.013
519;39;86.667;115;95.833;208;99.048;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1000;98.717
520;35;77.778;110;91.667;197;93.810;249;98.810;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;977;96.446
521;33;73.333;107;89.167;199;94.762;249;98.810;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;974;96.150
522;42;93.333;119;99.167;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1009;99.605
523;30;66.667;100;83.333;195;92.857;246;97.619;209;99.524;120;100.000;45;100.000;10;100.000;1;100.000;956;94.373
524;30;66.667;92;76.667;184;87.619;232;92.063;203;96.667;119;99.167;45;100.000;10;100.000;1;100.000;916;90.424
525;41;91.111;116;96.667;209;99.524;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1004;99.112
526;42;93.333;119;99.167;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1009;99.605
527;37;82.222;110;91.667;205;97.619;251;99.603;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;989;97.631
528;43;95.556;118;98.333;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1009;99.605
529;31;68.889;98;81.667;190;90.476;242;96.032;209;99.524;120;100.000;45;100.000;10;100.000;1;100.000;946;93.386
530;32;71.111;100;83.333;195;92.857;246;97.619;209;99.524;120;100.000;45;100.000;10;100.000;1;100.000;958;94.571
531;31;68.889;102;85.000;195;92.857;246;97.619;209;99.524;120;100.000;45;100.000;10;100.000;1;100.000;959;94.669
532;36;80.000;109;90.833;203;96.667;250;99.206;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;984;97.137
533;39;86.667;115;95.833;207;98.571;251;99.603;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;998;98.519
534;39;86.667;116;96.667;209;99.524;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1002;98.914
535;37;82.222;113;94.167;207;98.571;251;99.603;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;994;98.124
536;45;100.000;120;100.000;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1013;100.000
537;32;71.111;95;79.167;183;87.143;238;94.444;206;98.095;120;100.000;45;100.000;10;100.000;1;100.000;930;91.807
538;26;57.778;80;66.667;165;78.571;212;84.127;192;91.429;117;97.500;44;97.778;10;100.000;1;100.000;847;83.613
539;37;82.222;110;91.667;205;97.619;251;99.603;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;989;97.631
540;26;57.778;78;65.000;155;73.810;213;84.524;185;88.095;112;93.333;44;97.778;10;100.000;1;100.000;824;81.343
541;42;93.333;119;99.167;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1009;99.605
542;42;93.333;119;99.167;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1009;99.605
543;39;86.667;114;95.000;207;98.571;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;998;98.519
544;25;55.556;77;64.167;156;74.286;215;85.317;192;91.429;113;94.167;44;97.778;10;100.000;1;100.000;833;82.231
545;38;84.444;116;96.667;209;99.524;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1001;98.815
546;36;80.000;108;90.000;202;96.190;250;99.206;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;982;96.940
547;45;100.000;120;100.000;210;100.000;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;1013;100.000
548;30;66.667;100;83.333;194;92.381;244;96.825;206;98.095;119;99.167;45;100.000;10;100.000;1;100.000;949;93.682
549;28;62.222;82;68.333;172;81.905;227;90.079;195;92.857;117;97.500;45;100.000;10;100.000;1;100.000;877;86.575
