obserwacja;dla_2_atrybutow;%_obserwacji_2;dla_3_atrybutow;%_obserwacji_3;dla_4_atrybutow;%_obserwacji_4;dla_5_atrybutow;%_obserwacji_5;dla_6_atrybutow;%_obserwacji_6;dla_7_atrybutow;%_obserwacji_7;dla_8_atrybutow;%_obserwacji_8;dla_9_atrybutow;%_obserwacji_9;dla_10_atrybutow;%_obserwacji_10;dla_wszystkich_kombinacji;%_obserwacji_caly_zbior
18;6;13.333;7;5.833;1;0.476;1;0.397;4;1.905;0;0.000;0;0.000;0;0.000;0;0.000;19;1.876
20;3;6.667;7;5.833;8;3.810;11;4.365;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;29;2.863
26;9;20.000;35;29.167;64;30.476;39;15.476;62;29.524;21;17.500;5;11.111;0;0.000;0;0.000;235;23.198
27;7;15.556;10;8.333;17;8.095;7;2.778;7;3.333;4;3.333;0;0.000;0;0.000;0;0.000;52;5.133
29;1;2.222;3;2.500;5;2.381;2;0.794;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;11;1.086
30;9;20.000;28;23.333;38;18.095;54;21.429;24;11.429;10;8.333;8;17.778;5;50.000;0;0.000;176;17.374
33;1;2.222;1;0.833;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
34;4;8.889;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
35;9;20.000;36;30.000;84;40.000;110;43.651;99;47.143;41;34.167;30;66.667;1;10.000;1;100.000;411;40.573
36;4;8.889;7;5.833;9;4.286;3;1.190;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;24;2.369
38;5;11.111;5;4.167;7;3.333;3;1.190;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;20;1.974
40;2;4.444;3;2.500;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.790
42;3;6.667;2;1.667;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.592
44;6;13.333;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.691
45;9;20.000;25;20.833;42;20.000;73;28.968;52;24.762;32;26.667;17;37.778;1;10.000;0;0.000;251;24.778
46;11;24.444;29;24.167;43;20.476;44;17.460;30;14.286;38;31.667;14;31.111;0;0.000;1;100.000;210;20.731
47;6;13.333;10;8.333;16;7.619;8;3.175;21;10.000;0;0.000;0;0.000;0;0.000;0;0.000;61;6.022
49;10;22.222;34;28.333;61;29.048;85;33.730;59;28.095;37;30.833;7;15.556;2;20.000;0;0.000;295;29.121
51;6;13.333;9;7.500;15;7.143;13;5.159;3;1.429;3;2.500;0;0.000;0;0.000;0;0.000;49;4.837
53;6;13.333;11;9.167;11;5.238;19;7.540;14;6.667;12;10.000;3;6.667;0;0.000;0;0.000;76;7.502
54;6;13.333;11;9.167;3;1.429;4;1.587;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;24;2.369
55;8;17.778;20;16.667;27;12.857;45;17.857;28;13.333;20;16.667;1;2.222;0;0.000;0;0.000;149;14.709
57;16;35.556;28;23.333;30;14.286;53;21.032;60;28.571;36;30.000;2;4.444;1;10.000;0;0.000;226;22.310
59;2;4.444;2;1.667;2;0.952;8;3.175;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;14;1.382
60;11;24.444;36;30.000;84;40.000;126;50.000;111;52.857;83;69.167;34;75.556;9;90.000;1;100.000;495;48.865
61;0;0.000;0;0.000;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
63;11;24.444;33;27.500;61;29.048;80;31.746;53;25.238;36;30.000;2;4.444;2;20.000;0;0.000;278;27.443
64;7;15.556;13;10.833;22;10.476;26;10.317;12;5.714;1;0.833;0;0.000;0;0.000;0;0.000;81;7.996
66;14;31.111;38;31.667;64;30.476;85;33.730;81;38.571;43;35.833;20;44.444;8;80.000;0;0.000;353;34.847
68;9;20.000;33;27.500;68;32.381;58;23.016;39;18.571;12;10.000;2;4.444;0;0.000;1;100.000;222;21.915
70;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
71;3;6.667;10;8.333;4;1.905;11;4.365;7;3.333;1;0.833;0;0.000;0;0.000;0;0.000;36;3.554
76;2;4.444;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
78;10;22.222;24;20.000;29;13.810;38;15.079;29;13.810;2;1.667;7;15.556;2;20.000;0;0.000;141;13.919
79;0;0.000;0;0.000;0;0.000;0;0.000;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
80;5;11.111;8;6.667;19;9.048;11;4.365;31;14.762;13;10.833;8;17.778;3;30.000;0;0.000;98;9.674
81;22;48.889;54;45.000;109;51.905;139;55.159;142;67.619;92;76.667;39;86.667;9;90.000;1;100.000;607;59.921
83;5;11.111;9;7.500;15;7.143;8;3.175;4;1.905;2;1.667;2;4.444;0;0.000;0;0.000;45;4.442
84;2;4.444;1;0.833;5;2.381;7;2.778;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;15;1.481
85;7;15.556;8;6.667;20;9.524;5;1.984;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;40;3.949
86;9;20.000;14;11.667;20;9.524;14;5.556;12;5.714;1;0.833;0;0.000;0;0.000;0;0.000;70;6.910
87;5;11.111;1;0.833;1;0.476;5;1.984;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;12;1.185
88;16;35.556;55;45.833;67;31.905;90;35.714;75;35.714;44;36.667;27;60.000;4;40.000;1;100.000;379;37.414
89;6;13.333;13;10.833;23;10.952;13;5.159;6;2.857;9;7.500;2;4.444;0;0.000;0;0.000;72;7.108
90;4;8.889;3;2.500;6;2.857;3;1.190;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;17;1.678
92;15;33.333;21;17.500;33;15.714;36;14.286;19;9.048;36;30.000;8;17.778;2;20.000;0;0.000;170;16.782
93;7;15.556;14;11.667;24;11.429;26;10.317;39;18.571;5;4.167;7;15.556;1;10.000;0;0.000;123;12.142
97;13;28.889;46;38.333;65;30.952;111;44.048;100;47.619;59;49.167;33;73.333;4;40.000;0;0.000;431;42.547
98;8;17.778;21;17.500;31;14.762;24;9.524;10;4.762;1;0.833;0;0.000;0;0.000;0;0.000;95;9.378
99;3;6.667;1;0.833;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.592
100;9;20.000;23;19.167;34;16.190;18;7.143;5;2.381;0;0.000;1;2.222;0;0.000;0;0.000;90;8.885
101;9;20.000;25;20.833;48;22.857;34;13.492;36;17.143;10;8.333;2;4.444;0;0.000;0;0.000;164;16.190
102;0;0.000;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
104;8;17.778;14;11.667;10;4.762;6;2.381;2;0.952;1;0.833;1;2.222;0;0.000;0;0.000;42;4.146
105;4;8.889;8;6.667;13;6.190;8;3.175;2;0.952;7;5.833;0;0.000;0;0.000;0;0.000;42;4.146
107;15;33.333;38;31.667;67;31.905;84;33.333;93;44.286;27;22.500;18;40.000;5;50.000;0;0.000;347;34.255
108;10;22.222;21;17.500;47;22.381;45;17.857;30;14.286;13;10.833;15;33.333;3;30.000;1;100.000;185;18.263
109;6;13.333;6;5.000;4;1.905;1;0.397;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;20;1.974
110;2;4.444;4;3.333;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.592
112;1;2.222;2;1.667;3;1.429;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.691
113;9;20.000;24;20.000;32;15.238;24;9.524;8;3.810;0;0.000;0;0.000;0;0.000;0;0.000;97;9.576
114;9;20.000;33;27.500;28;13.333;20;7.937;0;0.000;1;0.833;0;0.000;0;0.000;0;0.000;91;8.983
117;2;4.444;5;4.167;7;3.333;13;5.159;14;6.667;0;0.000;0;0.000;1;10.000;0;0.000;42;4.146
118;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
120;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
121;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
123;5;11.111;13;10.833;27;12.857;24;9.524;12;5.714;0;0.000;0;0.000;0;0.000;1;100.000;82;8.095
124;16;35.556;23;19.167;34;16.190;54;21.429;38;18.095;30;25.000;7;15.556;0;0.000;0;0.000;202;19.941
125;10;22.222;25;20.833;53;25.238;51;20.238;41;19.524;28;23.333;4;8.889;1;10.000;0;0.000;213;21.027
126;1;2.222;0;0.000;1;0.476;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
127;19;42.222;56;46.667;109;51.905;151;59.921;125;59.524;72;60.000;34;75.556;9;90.000;1;100.000;576;56.861
128;1;2.222;3;2.500;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
129;3;6.667;2;1.667;0;0.000;3;1.190;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.790
130;3;6.667;1;0.833;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
131;8;17.778;15;12.500;15;7.143;16;6.349;4;1.905;0;0.000;1;2.222;0;0.000;0;0.000;59;5.824
132;9;20.000;22;18.333;34;16.190;17;6.746;6;2.857;8;6.667;3;6.667;0;0.000;0;0.000;99;9.773
133;13;28.889;34;28.333;68;32.381;71;28.175;59;28.095;48;40.000;18;40.000;3;30.000;0;0.000;314;30.997
135;1;2.222;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
136;10;22.222;21;17.500;23;10.952;46;18.254;41;19.524;8;6.667;5;11.111;4;40.000;0;0.000;158;15.597
137;9;20.000;21;17.500;22;10.476;9;3.571;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;61;6.022
138;10;22.222;36;30.000;83;39.524;106;42.063;99;47.143;41;34.167;28;62.222;3;30.000;1;100.000;407;40.178
139;2;4.444;5;4.167;1;0.476;8;3.175;0;0.000;2;1.667;0;0.000;0;0.000;0;0.000;18;1.777
140;15;33.333;47;39.167;86;40.952;100;39.683;89;42.381;56;46.667;26;57.778;8;80.000;1;100.000;428;42.251
141;12;26.667;32;26.667;72;34.286;89;35.317;78;37.143;41;34.167;15;33.333;2;20.000;1;100.000;342;33.761
143;11;24.444;26;21.667;35;16.667;71;28.175;56;26.667;51;42.500;9;20.000;0;0.000;0;0.000;259;25.568
144;9;20.000;19;15.833;6;2.857;4;1.587;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;38;3.751
146;9;20.000;36;30.000;82;39.048;90;35.714;75;35.714;14;11.667;13;28.889;0;0.000;0;0.000;319;31.491
148;7;15.556;15;12.500;26;12.381;28;11.111;20;9.524;28;23.333;4;8.889;0;0.000;0;0.000;128;12.636
149;13;28.889;38;31.667;66;31.429;90;35.714;62;29.524;35;29.167;22;48.889;6;60.000;1;100.000;333;32.873
150;3;6.667;1;0.833;1;0.476;6;2.381;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;11;1.086
151;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
155;9;20.000;35;29.167;72;34.286;90;35.714;90;42.857;44;36.667;14;31.111;5;50.000;0;0.000;359;35.439
156;10;22.222;32;26.667;54;25.714;51;20.238;73;34.762;12;10.000;1;2.222;0;0.000;0;0.000;233;23.001
157;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
158;2;4.444;2;1.667;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
160;9;20.000;16;13.333;25;11.905;34;13.492;5;2.381;2;1.667;0;0.000;0;0.000;0;0.000;91;8.983
161;2;4.444;3;2.500;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.790
162;12;26.667;41;34.167;69;32.857;113;44.841;60;28.571;64;53.333;26;57.778;5;50.000;1;100.000;391;38.598
163;3;6.667;6;5.000;14;6.667;3;1.190;10;4.762;2;1.667;0;0.000;0;0.000;0;0.000;38;3.751
164;5;11.111;6;5.000;4;1.905;2;0.794;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;17;1.678
166;4;8.889;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
168;1;2.222;5;4.167;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.592
169;11;24.444;23;19.167;41;19.524;68;26.984;52;24.762;18;15.000;10;22.222;1;10.000;0;0.000;224;22.113
171;7;15.556;8;6.667;10;4.762;7;2.778;5;2.381;0;0.000;0;0.000;0;0.000;0;0.000;37;3.653
172;10;22.222;15;12.500;36;17.143;37;14.683;66;31.429;3;2.500;0;0.000;3;30.000;0;0.000;170;16.782
174;2;4.444;1;0.833;0;0.000;2;0.794;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
175;9;20.000;15;12.500;6;2.857;6;2.381;0;0.000;1;0.833;0;0.000;0;0.000;0;0.000;37;3.653
176;1;2.222;2;1.667;1;0.476;2;0.794;0;0.000;0;0.000;1;2.222;0;0.000;0;0.000;7;0.691
177;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
178;1;2.222;3;2.500;1;0.476;2;0.794;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.691
179;5;11.111;8;6.667;19;9.048;11;4.365;16;7.619;0;0.000;0;0.000;0;0.000;0;0.000;59;5.824
180;8;17.778;19;15.833;23;10.952;21;8.333;4;1.905;2;1.667;0;0.000;0;0.000;0;0.000;77;7.601
181;10;22.222;37;30.833;83;39.524;102;40.476;112;53.333;68;56.667;20;44.444;7;70.000;0;0.000;439;43.337
183;9;20.000;36;30.000;84;40.000;126;50.000;99;47.143;82;68.333;16;35.556;0;0.000;0;0.000;452;44.620
184;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
185;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
187;7;15.556;12;10.000;8;3.810;18;7.143;8;3.810;0;0.000;0;0.000;1;10.000;0;0.000;54;5.331
188;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
190;10;22.222;42;35.000;83;39.524;114;45.238;87;41.429;64;53.333;29;64.444;7;70.000;1;100.000;437;43.139
191;3;6.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
192;10;22.222;38;31.667;84;40.000;121;48.016;105;50.000;49;40.833;24;53.333;6;60.000;1;100.000;438;43.238
193;9;20.000;36;30.000;82;39.048;80;31.746;77;36.667;31;25.833;1;2.222;0;0.000;0;0.000;316;31.194
194;9;20.000;32;26.667;52;24.762;47;18.651;28;13.333;11;9.167;1;2.222;0;0.000;0;0.000;180;17.769
195;7;15.556;12;10.000;13;6.190;16;6.349;17;8.095;2;1.667;1;2.222;0;0.000;0;0.000;68;6.713
197;3;6.667;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
198;23;51.111;52;43.333;94;44.762;117;46.429;120;57.143;75;62.500;27;60.000;8;80.000;1;100.000;517;51.037
201;22;48.889;55;45.833;122;58.095;142;56.349;139;66.190;92;76.667;38;84.444;10;100.000;1;100.000;621;61.303
203;9;20.000;9;7.500;19;9.048;21;8.333;2;0.952;5;4.167;1;2.222;0;0.000;0;0.000;66;6.515
204;2;4.444;0;0.000;0;0.000;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
205;10;22.222;13;10.833;29;13.810;36;14.286;19;9.048;18;15.000;0;0.000;0;0.000;0;0.000;125;12.340
207;6;13.333;5;4.167;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;11;1.086
208;3;6.667;6;5.000;5;2.381;9;3.571;1;0.476;1;0.833;0;0.000;0;0.000;0;0.000;25;2.468
209;10;22.222;36;30.000;67;31.905;73;28.968;57;27.143;47;39.167;11;24.444;3;30.000;1;100.000;305;30.109
212;10;22.222;40;33.333;79;37.619;125;49.603;96;45.714;72;60.000;27;60.000;2;20.000;1;100.000;452;44.620
214;11;24.444;22;18.333;33;15.714;44;17.460;30;14.286;16;13.333;8;17.778;2;20.000;1;100.000;167;16.486
215;5;11.111;8;6.667;17;8.095;11;4.365;13;6.190;5;4.167;0;0.000;0;0.000;0;0.000;59;5.824
219;1;2.222;0;0.000;1;0.476;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
220;6;13.333;12;10.000;15;7.143;15;5.952;31;14.762;8;6.667;3;6.667;1;10.000;0;0.000;91;8.983
222;9;20.000;4;3.333;7;3.333;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;20;1.974
223;14;31.111;19;15.833;37;17.619;35;13.889;64;30.476;32;26.667;8;17.778;1;10.000;0;0.000;210;20.731
225;5;11.111;9;7.500;6;2.857;5;1.984;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;27;2.665
226;9;20.000;36;30.000;72;34.286;88;34.921;46;21.905;14;11.667;1;2.222;2;20.000;0;0.000;268;26.456
227;8;17.778;10;8.333;5;2.381;6;2.381;29;13.810;0;0.000;0;0.000;3;30.000;0;0.000;61;6.022
229;5;11.111;14;11.667;15;7.143;18;7.143;17;8.095;8;6.667;0;0.000;0;0.000;0;0.000;77;7.601
230;1;2.222;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
231;9;20.000;22;18.333;20;9.524;19;7.540;4;1.905;2;1.667;0;0.000;0;0.000;0;0.000;76;7.502
232;7;15.556;14;11.667;16;7.619;10;3.968;5;2.381;0;0.000;0;0.000;0;0.000;0;0.000;52;5.133
234;10;22.222;20;16.667;30;14.286;54;21.429;16;7.619;25;20.833;10;22.222;2;20.000;0;0.000;167;16.486
235;5;11.111;9;7.500;17;8.095;21;8.333;4;1.905;2;1.667;0;0.000;0;0.000;0;0.000;58;5.726
236;17;37.778;55;45.833;104;49.524;114;45.238;119;56.667;76;63.333;23;51.111;7;70.000;1;100.000;516;50.938
238;9;20.000;36;30.000;63;30.000;80;31.746;17;8.095;11;9.167;5;11.111;0;0.000;0;0.000;221;21.816
240;1;2.222;0;0.000;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
241;3;6.667;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
243;5;11.111;17;14.167;20;9.524;28;11.111;12;5.714;11;9.167;3;6.667;1;10.000;0;0.000;97;9.576
247;9;20.000;26;21.667;45;21.429;30;11.905;12;5.714;6;5.000;0;0.000;1;10.000;0;0.000;129;12.734
249;3;6.667;7;5.833;6;2.857;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;17;1.678
250;9;20.000;18;15.000;28;13.333;30;11.905;12;5.714;15;12.500;0;0.000;0;0.000;0;0.000;112;11.056
254;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
255;4;8.889;3;2.500;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.691
256;9;20.000;27;22.500;22;10.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;58;5.726
257;9;20.000;35;29.167;79;37.619;86;34.127;58;27.619;23;19.167;9;20.000;0;0.000;0;0.000;299;29.516
258;19;42.222;50;41.667;92;43.810;120;47.619;107;50.952;87;72.500;34;75.556;6;60.000;1;100.000;516;50.938
259;7;15.556;16;13.333;17;8.095;12;4.762;1;0.476;1;0.833;0;0.000;0;0.000;0;0.000;54;5.331
261;17;37.778;60;50.000;102;48.571;150;59.524;150;71.429;87;72.500;37;82.222;8;80.000;1;100.000;612;60.415
262;7;15.556;9;7.500;5;2.381;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;21;2.073
266;3;6.667;6;5.000;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;11;1.086
270;8;17.778;20;16.667;42;20.000;22;8.730;36;17.143;13;10.833;12;26.667;0;0.000;0;0.000;153;15.104
274;10;22.222;31;25.833;50;23.810;46;18.254;54;25.714;5;4.167;4;8.889;1;10.000;0;0.000;201;19.842
275;9;20.000;36;30.000;64;30.476;75;29.762;55;26.190;5;4.167;12;26.667;0;0.000;0;0.000;256;25.271
276;9;20.000;20;16.667;36;17.143;28;11.111;14;6.667;20;16.667;10;22.222;0;0.000;0;0.000;137;13.524
277;6;13.333;19;15.833;15;7.143;11;4.365;6;2.857;3;2.500;1;2.222;0;0.000;0;0.000;61;6.022
278;6;13.333;9;7.500;13;6.190;6;2.381;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;35;3.455
279;3;6.667;6;5.000;7;3.333;4;1.587;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;22;2.172
280;7;15.556;14;11.667;20;9.524;2;0.794;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;44;4.344
283;2;4.444;3;2.500;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
284;9;20.000;36;30.000;71;33.810;73;28.968;65;30.952;32;26.667;6;13.333;3;30.000;0;0.000;295;29.121
287;8;17.778;10;8.333;11;5.238;11;4.365;0;0.000;3;2.500;1;2.222;0;0.000;0;0.000;44;4.344
288;1;2.222;3;2.500;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
291;0;0.000;0;0.000;0;0.000;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
292;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
293;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
294;4;8.889;3;2.500;6;2.857;5;1.984;3;1.429;0;0.000;1;2.222;0;0.000;0;0.000;22;2.172
295;4;8.889;2;1.667;4;1.905;0;0.000;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;11;1.086
296;2;4.444;0;0.000;0;0.000;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
297;12;26.667;26;21.667;37;17.619;57;22.619;42;20.000;23;19.167;2;4.444;0;0.000;0;0.000;199;19.645
298;19;42.222;46;38.333;97;46.190;159;63.095;123;58.571;87;72.500;34;75.556;9;90.000;1;100.000;575;56.762
299;6;13.333;10;8.333;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;17;1.678
300;4;8.889;2;1.667;2;0.952;2;0.794;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;11;1.086
302;0;0.000;0;0.000;2;0.952;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
303;7;15.556;9;7.500;3;1.429;2;0.794;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;21;2.073
305;4;8.889;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
306;9;20.000;21;17.500;18;8.571;20;7.937;6;2.857;10;8.333;1;2.222;0;0.000;0;0.000;85;8.391
307;11;24.444;34;28.333;51;24.286;64;25.397;60;28.571;23;19.167;12;26.667;5;50.000;0;0.000;260;25.666
309;9;20.000;28;23.333;24;11.429;20;7.937;20;9.524;0;0.000;0;0.000;0;0.000;0;0.000;101;9.970
310;9;20.000;36;30.000;84;40.000;119;47.222;107;50.952;67;55.833;28;62.222;8;80.000;0;0.000;458;45.212
311;17;37.778;51;42.500;89;42.381;83;32.937;87;41.429;60;50.000;27;60.000;8;80.000;0;0.000;422;41.658
314;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
315;5;11.111;4;3.333;5;2.381;3;1.190;0;0.000;3;2.500;0;0.000;0;0.000;0;0.000;20;1.974
316;17;37.778;49;40.833;88;41.905;141;55.952;135;64.286;85;70.833;37;82.222;8;80.000;1;100.000;561;55.380
317;6;13.333;3;2.500;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;11;1.086
318;7;15.556;19;15.833;38;18.095;52;20.635;41;19.524;18;15.000;10;22.222;2;20.000;1;100.000;188;18.559
319;8;17.778;20;16.667;7;3.333;6;2.381;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;41;4.047
320;7;15.556;8;6.667;8;3.810;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;23;2.270
321;2;4.444;2;1.667;2;0.952;0;0.000;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;7;0.691
322;2;4.444;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
323;0;0.000;1;0.833;3;1.429;3;1.190;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;8;0.790
