obserwacja;dla_2_atrybutow;%_obserwacji_2;dla_3_atrybutow;%_obserwacji_3;dla_4_atrybutow;%_obserwacji_4;dla_5_atrybutow;%_obserwacji_5;dla_6_atrybutow;%_obserwacji_6;dla_7_atrybutow;%_obserwacji_7;dla_8_atrybutow;%_obserwacji_8;dla_9_atrybutow;%_obserwacji_9;dla_10_atrybutow;%_obserwacji_10;dla_wszystkich_kombinacji;%_obserwacji_caly_zbior
397;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
398;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
401;1;2.222;3;2.500;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
402;9;20.000;23;19.167;37;17.619;53;21.032;14;6.667;12;10.000;0;0.000;0;0.000;0;0.000;148;14.610
404;9;20.000;18;15.000;29;13.810;8;3.175;15;7.143;0;0.000;0;0.000;0;0.000;0;0.000;79;7.799
405;14;31.111;18;15.000;29;13.810;52;20.635;36;17.143;43;35.833;4;8.889;3;30.000;0;0.000;199;19.645
407;1;2.222;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
408;5;11.111;18;15.000;32;15.238;50;19.841;41;19.524;8;6.667;6;13.333;2;20.000;1;100.000;163;16.091
411;8;17.778;19;15.833;16;7.619;20;7.937;23;10.952;8;6.667;2;4.444;0;0.000;0;0.000;96;9.477
414;1;2.222;1;0.833;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
419;8;17.778;13;10.833;24;11.429;34;13.492;23;10.952;28;23.333;6;13.333;3;30.000;1;100.000;140;13.820
420;4;8.889;4;3.333;5;2.381;10;3.968;3;1.429;1;0.833;0;0.000;0;0.000;0;0.000;27;2.665
425;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
427;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
431;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
435;3;6.667;6;5.000;8;3.810;12;4.762;4;1.905;4;3.333;0;0.000;0;0.000;0;0.000;37;3.653
436;1;2.222;1;0.833;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
440;9;20.000;35;29.167;72;34.286;94;37.302;70;33.333;48;40.000;2;4.444;4;40.000;0;0.000;334;32.971
445;9;20.000;17;14.167;11;5.238;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;38;3.751
446;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
448;0;0.000;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
450;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
451;9;20.000;16;13.333;12;5.714;3;1.190;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;40;3.949
453;9;20.000;22;18.333;13;6.190;1;0.397;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;46;4.541
460;4;8.889;5;4.167;11;5.238;4;1.587;0;0.000;9;7.500;0;0.000;0;0.000;0;0.000;33;3.258
461;6;13.333;12;10.000;13;6.190;10;3.968;1;0.476;1;0.833;0;0.000;0;0.000;0;0.000;43;4.245
463;9;20.000;26;21.667;24;11.429;25;9.921;4;1.905;0;0.000;0;0.000;0;0.000;0;0.000;88;8.687
475;35;77.778;108;90.000;201;95.714;248;98.413;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;978;96.545
476;36;80.000;109;90.833;201;95.714;249;98.810;208;99.048;120;100.000;45;100.000;10;100.000;1;100.000;979;96.644
477;28;62.222;78;65.000;148;70.476;203;80.556;180;85.714;109;90.833;45;100.000;10;100.000;1;100.000;802;79.171
478;38;84.444;114;95.000;206;98.095;252;100.000;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;996;98.322
479;30;66.667;92;76.667;171;81.429;222;88.095;198;94.286;120;100.000;45;100.000;10;100.000;1;100.000;889;87.759
